broadcasted_at,fee_price,mined_at
979243,100000,1800000
929034,100000,1800000
1172973,100000,1800000
913096,100000,1800000
883947,100000,1800000
1279882,100000,1800000
836169,100000,1800000
1216625,100000,1800000
1212894,100000,1800000
825517,100000,1800000
692956,100000,1800000
1122247,100000,1800000
1157671,100000,1800000
1160413,100000,1800000
1167394,100000,1800000
1173633,100000,1800000
1391696,100000,1800000
1628252,100000,1800000
1648796,100000,1800000
1744657,100000,1800000
1791769,100000,1800000
1749622,100000,1800000
1693218,100000,1800000
1654089,100000,1800000
1628920,100000,1800000
1473917,100000,1800000
1604205,100000,1800000
2010430,99997,2400000
1985933,99997,2400000
1873065,99998,2400000
1911104,99998,2400000
2151560,99998,2400000
2336804,99998,2400000
2136298,99998,2400000
2114194,99998,2400000
1843852,99998,2400000
1952668,99999,2400000
1859189,99999,2400000
2064368,99999,2400000
2106037,99999,2400000
2094940,99999,2400000
2076478,99999,2400000
2071239,99999,2400000
2048958,99999,2400000
2014672,99999,2400000
1998939,99999,2400000
1994815,99999,2400000
2221932,99999,2400000
2291578,99999,2400000
2322789,99999,2400000
2385650,99999,2400000
2389661,99999,2400000
2325295,99999,2400000
2317872,99999,2400000
2305521,99999,2400000
2222885,99999,2400000
1866120,99999,2400000
2121278,99999,2400000
1843416,99999,2400000
2090914,100000,2400000
1508487,100000,2400000
1537211,100000,2400000
1498592,100000,2400000
2045859,100000,2400000
1480207,100000,2400000
1469936,100000,2400000
1957979,100000,2400000
1443582,100000,2400000
1952457,100000,2400000
1904269,100000,2400000
1405484,100000,2400000
1863460,100000,2400000
1404436,100000,2400000
1849088,100000,2400000
2367220,100000,2400000
2384423,100000,2400000
2347448,100000,2400000
2767693,99997,3000000
2805913,99997,3000000
2886997,99997,3000000
2743195,99997,3000000
2831195,99998,3000000
2909656,99998,3000000
2793501,99998,3000000
2489762,99999,3000000
2581591,99999,3000000
2630093,99999,3000000
2520640,99999,3000000
2706511,99999,3000000
2700549,99999,3000000
2885317,99999,3000000
2691218,99999,3000000
2655665,99999,3000000
2754750,99999,3000000
2759664,99999,3000000
2630319,99999,3000000
2719487,99999,3000000
2718240,99999,3000000
2717668,99999,3000000
2711250,99999,3000000
2940324,99999,3000000
2998609,99999,3000000
2911509,99999,3000000
2911184,99999,3000000
2414158,99999,3000000
1355318,100000,3000000
2265611,100000,3000000
2787696,100000,3000000
2290686,100000,3000000
2158149,100000,3000000
2172777,100000,3000000
2485614,100000,3000000
2462259,100000,3000000
2714304,100000,3000000
2421487,100000,3000000
2420572,100000,3000000
2140399,100000,3000000
2664878,100000,3000000
2583955,100000,3000000
2609870,100000,3000000
2629395,100000,3000000
2593519,100000,3000000
2591330,100000,3000000
2109321,100000,3000000
2564182,100000,3000000
2981231,100000,3000000
2999061,100000,3000000
3207531,99996,3600000
3014361,99998,3600000
3035328,99998,3600000
3160495,99998,3600000
3208536,99998,3600000
3126871,99998,3600000
3499724,99998,3600000
3192163,99998,3600000
3009394,99998,3600000
3091409,99999,3600000
3278972,99999,3600000
3327683,99999,3600000
3442662,99999,3600000
3421342,99999,3600000
3388195,99999,3600000
3300705,99999,3600000
3268211,99999,3600000
3250660,99999,3600000
3210977,99999,3600000
3090036,99999,3600000
3071923,99999,3600000
3191457,99999,3600000
3173296,99999,3600000
3046866,99999,3600000
3502456,99999,3600000
3543901,99999,3600000
3564550,99999,3600000
3458850,99999,3600000
3451227,99999,3600000
3007020,99999,3600000
3421686,100000,3600000
3412418,100000,3600000
3389316,100000,3600000
3305807,100000,3600000
2981410,100000,3600000
3296676,100000,3600000
3084189,100000,3600000
2559837,100000,3600000
2493576,100000,3600000
3530825,100000,3600000
3533087,100000,3600000
3207883,100000,3600000
3462933,100000,3600000
3197640,100000,3600000
3017554,100000,3600000
2808341,100000,3600000
3164780,100000,3600000
2859658,100000,3600000
3107415,100000,3600000
3098683,100000,3600000
3816393,99997,4200000
3710566,99998,4200000
3882161,99998,4200000
3911137,99998,4200000
3839512,99998,4200000
3806158,99998,4200000
4025091,99998,4200000
3958212,99998,4200000
3950310,99998,4200000
3624484,99998,4200000
3647692,99999,4200000
3672740,99999,4200000
3745984,99999,4200000
3642004,99999,4200000
3953900,99999,4200000
3688653,99999,4200000
3928214,99999,4200000
3682626,99999,4200000
3902134,99999,4200000
3874909,99999,4200000
3836275,99999,4200000
3677025,99999,4200000
3787895,99999,4200000
3804571,99999,4200000
3803552,99999,4200000
3777571,99999,4200000
3965366,99999,4200000
4005693,99999,4200000
4084737,99999,4200000
4106506,99999,4200000
4162614,99999,4200000
4154544,99999,4200000
4063683,99999,4200000
4055103,99999,4200000
4023212,99999,4200000
4014010,99999,4200000
3998342,99999,4200000
3996600,99999,4200000
3772731,99999,4200000
3623546,99999,4200000
3690993,100000,4200000
3094643,100000,4200000
3895114,100000,4200000
3894577,100000,4200000
3887879,100000,4200000
3841728,100000,4200000
4174459,100000,4200000
4108108,100000,4200000
1316009,100000,4200000
3538759,100000,4200000
4467601,99997,4800000
4753156,99998,4800000
4512342,99998,4800000
4760194,99998,4800000
4787748,99998,4800000
4355415,99998,4800000
4237291,99999,4800000
4243306,99999,4800000
4290070,99999,4800000
4263993,99999,4800000
4491015,99999,4800000
4257397,99999,4800000
4439560,99999,4800000
4376192,99999,4800000
4366922,99999,4800000
4311392,99999,4800000
4798180,99999,4800000
4294896,99999,4800000
4785312,99999,4800000
4759278,99999,4800000
4756059,99999,4800000
4746075,99999,4800000
4747081,99999,4800000
4715997,99999,4800000
4678304,99999,4800000
4581805,99999,4800000
4580397,99999,4800000
4495108,99999,4800000
4494024,99999,4800000
4214733,99999,4800000
4047324,100000,4800000
3675003,100000,4800000
3567576,100000,4800000
4792904,100000,4800000
4789075,100000,4800000
3978406,100000,4800000
4784429,100000,4800000
4770018,100000,4800000
4290575,100000,4800000
3584228,100000,4800000
4267549,100000,4800000
3630592,100000,4800000
4744995,100000,4800000
3565622,100000,4800000
3723080,100000,4800000
4532173,100000,4800000
4509588,100000,4800000
4222842,100000,4800000
3716541,100000,4800000
4203004,100000,4800000
5215830,99997,5400000
4879910,99997,5400000
5067534,99998,5400000
5053763,99998,5400000
5089204,99998,5400000
5069684,99998,5400000
4992396,99998,5400000
4833644,99999,5400000
4896051,99999,5400000
4835159,99999,5400000
4854747,99999,5400000
5043056,99999,5400000
4903230,99999,5400000
4990070,99999,5400000
4975758,99999,5400000
5251525,99999,5400000
5351453,99999,5400000
5389936,99999,5400000
5381027,99999,5400000
5347851,99999,5400000
5315438,99999,5400000
5226483,99999,5400000
5181989,99999,5400000
5213229,99999,5400000
5147688,99999,5400000
5094767,99999,5400000
4904521,99999,5400000
4801625,99999,5400000
3694355,100000,5400000
4426694,100000,5400000
4413495,100000,5400000
4337869,100000,5400000
4950826,100000,5400000
4339542,100000,5400000
4339497,100000,5400000
4339251,100000,5400000
5372194,100000,5400000
5370217,100000,5400000
5335711,100000,5400000
5328181,100000,5400000
5300618,100000,5400000
5310625,100000,5400000
5263041,100000,5400000
5259802,100000,5400000
4868255,100000,5400000
4325862,100000,5400000
5209850,100000,5400000
5205574,100000,5400000
5154662,100000,5400000
5179687,100000,5400000
5642818,99997,6000000
5821204,99997,6000000
5909252,99997,6000000
5437474,99997,6000000
5585834,99998,6000000
5547067,99998,6000000
5637681,99998,6000000
5622856,99998,6000000
5595296,99998,6000000
5989978,99998,6000000
5678907,99998,6000000
5533251,99998,6000000
5569351,99999,6000000
5595846,99999,6000000
5442755,99999,6000000
5655638,99999,6000000
5588253,99999,6000000
5455673,99999,6000000
5683955,99999,6000000
5953801,99999,6000000
5897374,99999,6000000
5884853,99999,6000000
5882694,99999,6000000
5875336,99999,6000000
5816903,99999,6000000
5771069,99999,6000000
5584815,99999,6000000
5668432,99999,6000000
5401166,99999,6000000
5152699,100000,6000000
4305449,100000,6000000
5620174,100000,6000000
4808323,100000,6000000
3705143,100000,6000000
5420326,100000,6000000
5570473,100000,6000000
5578567,100000,6000000
5570178,100000,6000000
5996667,100000,6000000
5972055,100000,6000000
5919961,100000,6000000
5917189,100000,6000000
5916910,100000,6000000
5911639,100000,6000000
4293976,100000,6000000
5007349,100000,6000000
5543398,100000,6000000
5849411,100000,6000000
5780487,100000,6000000
5787347,100000,6000000
6312109,99996,6600000
6103680,99998,6600000
6393760,99998,6600000
6236795,99998,6600000
6033724,99998,6600000
6091034,99999,6600000
6218114,99999,6600000
6200161,99999,6600000
6472752,99999,6600000
6482505,99999,6600000
6471903,99999,6600000
6410738,99999,6600000
6111772,99999,6600000
6391108,99999,6600000
6254164,99999,6600000
6288577,99999,6600000
6237231,99999,6600000
6029941,99999,6600000
6530915,99999,6600000
6585694,99999,6600000
6561155,99999,6600000
6530361,99999,6600000
6008018,99999,6600000
5714747,100000,6600000
5707629,100000,6600000
5697130,100000,6600000
5480686,100000,6600000
6263098,100000,6600000
6283028,100000,6600000
6281263,100000,6600000
6278259,100000,6600000
5018033,100000,6600000
6029729,100000,6600000
5650690,100000,6600000
5644986,100000,6600000
6200380,100000,6600000
5004646,100000,6600000
5628529,100000,6600000
6094700,100000,6600000
6544353,100000,6600000
6062057,100000,6600000
6515897,100000,6600000
6527641,100000,6600000
6509857,100000,6600000
6073051,100000,6600000
6480118,100000,6600000
6418865,100000,6600000
6423951,100000,6600000
6054985,100000,6600000
6408203,100000,6600000
7089993,99997,7200000
6815723,99997,7200000
6917637,99998,7200000
6930379,99998,7200000
6822086,99998,7200000
6653904,99999,7200000
6765576,99999,7200000
6870066,99999,7200000
6861643,99999,7200000
7152641,99999,7200000
7143653,99999,7200000
7142536,99999,7200000
7137909,99999,7200000
6948180,99999,7200000
7062214,99999,7200000
6705511,99999,7200000
6918208,99999,7200000
6788586,99999,7200000
6878768,99999,7200000
7191599,99999,7200000
7184070,99999,7200000
7176940,99999,7200000
6614105,99999,7200000
5625432,100000,7200000
6657842,100000,7200000
6353381,100000,7200000
7062849,100000,7200000
6992603,100000,7200000
6983359,100000,7200000
6652504,100000,7200000
6714963,100000,7200000
6651400,100000,7200000
6898034,100000,7200000
6906619,100000,7200000
6899838,100000,7200000
6888344,100000,7200000
6698023,100000,7200000
6687989,100000,7200000
6678328,100000,7200000
6854355,100000,7200000
7186309,100000,7200000
6834370,100000,7200000
7167608,100000,7200000
7155314,100000,7200000
7144945,100000,7200000
6668813,100000,7200000
6810562,100000,7200000
6793443,100000,7200000
635439,100000,7200000
4124386,100001,7200000
7452529,99998,7800000
7460805,99998,7800000
7585297,99998,7800000
7539515,99998,7800000
7693141,99998,7800000
7731728,99998,7800000
7673237,99998,7800000
7668815,99998,7800000
7620111,99998,7800000
7609174,99998,7800000
7749178,99998,7800000
7363836,99998,7800000
7253984,99999,7800000
7333675,99999,7800000
7256402,99999,7800000
7379517,99999,7800000
7606468,99999,7800000
7587909,99999,7800000
7586854,99999,7800000
7377940,99999,7800000
7787729,99999,7800000
7765856,99999,7800000
7346688,99999,7800000
7712795,99999,7800000
7716438,99999,7800000
7339719,99999,7800000
7675083,99999,7800000
7445492,99999,7800000
7441509,99999,7800000
7658905,99999,7800000
7427599,99999,7800000
7223195,99999,7800000
7364986,100000,7800000
7331343,100000,7800000
7361339,100000,7800000
7519884,100000,7800000
7480111,100000,7800000
7469655,100000,7800000
7357675,100000,7800000
7663553,100000,7800000
7300473,100000,7800000
7656933,100000,7800000
7615490,100000,7800000
7760965,100000,7800000
7735369,100000,7800000
7613013,100000,7800000
7272055,100000,7800000
7438368,100000,7800000
7244361,100000,7800000
7386671,100000,7800000
8027140,99997,8400000
7899891,99998,8400000
8082893,99998,8400000
7903347,99998,8400000
8283727,99998,8400000
8322741,99998,8400000
8299633,99998,8400000
8289268,99998,8400000
7876602,99998,8400000
7823534,99999,8400000
7933278,99999,8400000
7903394,99999,8400000
7825998,99999,8400000
8184032,99999,8400000
8147442,99999,8400000
8143355,99999,8400000
8123522,99999,8400000
8100121,99999,8400000
7898614,99999,8400000
7951307,99999,8400000
8328303,99999,8400000
8399188,99999,8400000
8382969,99999,8400000
8354746,99999,8400000
8322876,99999,8400000
7946983,99999,8400000
7939370,99999,8400000
7938511,99999,8400000
8248275,99999,8400000
8210127,99999,8400000
8202798,99999,8400000
7820890,99999,8400000
7803244,100000,8400000
8127862,100000,8400000
7818091,100000,8400000
8114110,100000,8400000
8106217,100000,8400000
7902028,100000,8400000
8284846,100000,8400000
8095596,100000,8400000
8081039,100000,8400000
7937020,100000,8400000
8196692,100000,8400000
8018517,100000,8400000
7982825,100000,8400000
7979213,100000,8400000
8312143,100000,8400000
8317407,100000,8400000
7963879,100000,8400000
7817350,100000,8400000
8718138,99997,9000000
8583294,99998,9000000
8897485,99998,9000000
8894276,99998,9000000
8946823,99998,9000000
8941063,99998,9000000
8922887,99998,9000000
8532275,99998,9000000
8697598,99999,9000000
8892163,99999,9000000
8952350,99999,9000000
8887360,99999,9000000
8940165,99999,9000000
8938834,99999,9000000
8928568,99999,9000000
8773825,99999,9000000
8760040,99999,9000000
8570920,99999,9000000
8465437,99999,9000000
8512240,100000,9000000
8990930,100000,9000000
8974938,100000,9000000
8785976,100000,9000000
8442795,100000,9000000
8720337,100000,9000000
8557475,100000,9000000
8554170,100000,9000000
8696048,100000,9000000
8686558,100000,9000000
8650935,100000,9000000
8650452,100000,9000000
8875085,100000,9000000
8809647,100000,9000000
8790419,100000,9000000
7203698,100000,9000000
2066098,100001,9000000
4099690,100001,9000000
1255110,100001,9000000
4038019,100001,9000000
2039313,100001,9000000
2022877,100001,9000000
4770619,100001,9000000
3331235,100001,9000000
3384967,100001,9000000
3355107,100001,9000000
3310353,100001,9000000
5361363,100001,9000000
5354573,100001,9000000
4682008,100001,9000000
4626907,100001,9000000
9068856,99998,9600000
9160779,99998,9600000
9183924,99998,9600000
9132294,99998,9600000
9308406,99998,9600000
9265886,99998,9600000
9248318,99998,9600000
9239562,99998,9600000
9209727,99998,9600000
9392057,99998,9600000
9321222,99998,9600000
9047854,99998,9600000
9055498,99999,9600000
9076037,99999,9600000
9226732,99999,9600000
9328655,99999,9600000
9028855,99999,9600000
9312165,99999,9600000
9267416,99999,9600000
9393152,99999,9600000
9537483,99999,9600000
9599669,99999,9600000
9458986,99999,9600000
9447562,99999,9600000
9441940,99999,9600000
9365688,99999,9600000
9384308,99999,9600000
9342855,99999,9600000
9000314,99999,9600000
9183640,100000,9600000
9178423,100000,9600000
9291111,100000,9600000
9280672,100000,9600000
9051034,100000,9600000
9443093,100000,9600000
9426853,100000,9600000
9422333,100000,9600000
9414879,100000,9600000
9184614,100000,9600000
9101627,100000,9600000
9233777,100000,9600000
9087547,100000,9600000
9225709,100000,9600000
9596333,100000,9600000
9521527,100000,9600000
9494452,100000,9600000
9450615,100000,9600000
9026641,100000,9600000
4551947,100001,9600000
5281652,100001,9600000
9770372,99997,10200000
9753208,99997,10200000
9632314,99998,10200000
9681663,99998,10200000
9829981,99998,10200000
9921398,99998,10200000
9888504,99998,10200000
9825732,99998,10200000
9723994,99998,10200000
9758769,99998,10200000
9929145,99998,10200000
10142094,99998,10200000
10114949,99998,10200000
10096284,99998,10200000
10044014,99998,10200000
9623230,99998,10200000
9911975,99999,10200000
9863805,99999,10200000
9656175,99999,10200000
9705383,99999,10200000
9817855,99999,10200000
9652645,99999,10200000
9763485,99999,10200000
9762937,99999,10200000
10149417,99999,10200000
10145806,99999,10200000
10128013,99999,10200000
10118287,99999,10200000
9959435,99999,10200000
10090802,99999,10200000
10078478,99999,10200000
10057720,99999,10200000
10014628,99999,10200000
9999553,99999,10200000
9989472,99999,10200000
9976163,99999,10200000
9975280,99999,10200000
9679355,99999,10200000
9669662,99999,10200000
9647784,99999,10200000
9911528,100000,10200000
9898943,100000,10200000
9700851,100000,10200000
9844288,100000,10200000
9692594,100000,10200000
9992920,100000,10200000
9683250,100000,10200000
9818157,100000,10200000
10194099,100000,10200000
9809350,100000,10200000
10396444,99996,10800000
10683883,99997,10800000
10247574,99997,10800000
10285559,99998,10800000
10347316,99998,10800000
10305885,99998,10800000
10705909,99998,10800000
10592221,99998,10800000
10579764,99998,10800000
10303072,99998,10800000
10378775,99998,10800000
10234694,99998,10800000
10228474,99999,10800000
10305271,99999,10800000
10405615,99999,10800000
10544525,99999,10800000
10523771,99999,10800000
10456763,99999,10800000
10441334,99999,10800000
10427233,99999,10800000
10243910,99999,10800000
10379333,99999,10800000
10280943,99999,10800000
10371119,99999,10800000
10356424,99999,10800000
10759585,99999,10800000
10788157,99999,10800000
10782793,99999,10800000
10725027,99999,10800000
10276456,99999,10800000
10608100,99999,10800000
10606175,99999,10800000
10307405,99999,10800000
10227785,99999,10800000
10531596,100000,10800000
10522251,100000,10800000
10513677,100000,10800000
10505038,100000,10800000
9655843,100000,10800000
10145377,100000,10800000
10438164,100000,10800000
10415492,100000,10800000
9626398,100000,10800000
10121071,100000,10800000
10115551,100000,10800000
9625624,100000,10800000
10237148,100000,10800000
10105420,100000,10800000
9667350,100000,10800000
9660660,100000,10800000
11365536,99997,11400000
10887988,99998,11400000
10892447,99998,11400000
10912375,99998,11400000
11105585,99998,11400000
11065623,99998,11400000
11037985,99998,11400000
11327352,99998,11400000
11301365,99998,11400000
11291193,99998,11400000
11273344,99998,11400000
11270317,99998,11400000
10867911,99998,11400000
10828229,99999,11400000
10949545,99999,11400000
10947144,99999,11400000
10922307,99999,11400000
10875032,99999,11400000
11189248,99999,11400000
11216469,99999,11400000
11179280,99999,11400000
10900190,99999,11400000
11097177,99999,11400000
11094786,99999,11400000
11074861,99999,11400000
10831297,99999,11400000
11006071,99999,11400000
11032684,99999,11400000
10986453,99999,11400000
10985269,99999,11400000
10983536,99999,11400000
10966351,99999,11400000
11218725,99999,11400000
10819997,99999,11400000
10068105,100000,11400000
11139805,100000,11400000
11114267,100000,11400000
10047096,100000,11400000
9659341,100000,11400000
10026675,100000,11400000
10740773,100000,11400000
10723461,100000,11400000
11037934,100000,11400000
10275593,100000,11400000
10990466,100000,11400000
10841159,100000,11400000
10837310,100000,11400000
10663567,100000,11400000
10654142,100000,11400000
10592843,100000,11400000
11994705,99997,12000000
11670278,99998,12000000
11927806,99998,12000000
11409500,99998,12000000
11461746,99999,12000000
11562127,99999,12000000
11545052,99999,12000000
11494492,99999,12000000
11757888,99999,12000000
11739761,99999,12000000
11727977,99999,12000000
11721519,99999,12000000
11718934,99999,12000000
11711873,99999,12000000
11989170,99999,12000000
11966322,99999,12000000
11934278,99999,12000000
11766963,99999,12000000
11905263,99999,12000000
11764730,99999,12000000
11402235,99999,12000000
10932680,100000,12000000
10600985,100000,12000000
10597199,100000,12000000
10907805,100000,12000000
10906404,100000,12000000
10906264,100000,12000000
11330224,100000,12000000
11318795,100000,12000000
11317637,100000,12000000
11460650,100000,12000000
11919275,100000,12000000
10260770,100000,12000000
11863106,100000,12000000
11856597,100000,12000000
11777043,100000,12000000
11776886,100000,12000000
11776785,100000,12000000
11298754,100000,12000000
11277999,100000,12000000
11745388,100000,12000000
11743043,100000,12000000
11273884,100000,12000000
10255676,100000,12000000
11269304,100000,12000000
10547012,100000,12000000
11704102,100000,12000000
11671572,100000,12000000
11630087,100000,12000000
11660250,100000,12000000
12130667,99997,12600000
12535385,99997,12600000
12231836,99997,12600000
12092132,99997,12600000
12451399,99998,12600000
12335125,99998,12600000
12107702,99998,12600000
12597228,99998,12600000
12459048,99998,12600000
12453383,99998,12600000
12056300,99998,12600000
12055872,99999,12600000
12207252,99999,12600000
12153775,99999,12600000
12089988,99999,12600000
12532510,99999,12600000
12528020,99999,12600000
12514785,99999,12600000
12483436,99999,12600000
12479417,99999,12600000
12109628,99999,12600000
12081280,99999,12600000
12403987,99999,12600000
12412317,99999,12600000
12398855,99999,12600000
12395313,99999,12600000
12073010,99999,12600000
12309519,99999,12600000
12233512,99999,12600000
12596861,99999,12600000
12569532,99999,12600000
12026398,99999,12600000
12191780,100000,12600000
