broadcasted_at,fee_price,mined_at
1570544,18446744073709551615,1800000
1604449,18446744073709551615,1800000
1606419,18446744073709551615,1800000
1627271,18446744073709551615,1800000
1645499,18446744073709551615,1800000
1669594,18446744073709551615,1800000
1675776,18446744073709551615,1800000
1697348,18446744073709551615,1800000
1698149,18446744073709551615,1800000
1718773,18446744073709551615,1800000
1765111,18446744073709551615,1800000
1779413,18446744073709551615,1800000
1793111,18446744073709551615,1800000
1789886,18446744073709551615,1800000
1768202,18446744073709551615,1800000
1750873,18446744073709551615,2400000
1707209,18446744073709551615,2400000
1697692,18446744073709551615,2400000
1679633,18446744073709551615,2400000
1670399,18446744073709551615,2400000
1655259,18446744073709551615,2400000
1633674,18446744073709551615,2400000
1608792,18446744073709551615,2400000
1604925,18446744073709551615,2400000
1582677,18446744073709551615,2400000
1557523,18446744073709551615,2400000
1552565,18446744073709551615,2400000
1547991,18446744073709551615,2400000
1537505,18446744073709551615,2400000
1528113,18446744073709551615,2400000
1522267,18446744073709551615,2400000
1505882,18446744073709551615,2400000
1504017,18446744073709551615,2400000
1483994,18446744073709551615,2400000
1467528,18446744073709551615,2400000
1455262,18446744073709551615,2400000
1421205,18446744073709551615,2400000
1407331,18446744073709551615,2400000
1836357,18446744073709551615,2400000
1906036,18446744073709551615,2400000
1911638,18446744073709551615,2400000
1936477,18446744073709551615,2400000
1978778,18446744073709551615,2400000
1995859,18446744073709551615,2400000
2018486,18446744073709551615,2400000
2056737,18446744073709551615,2400000
2075913,18446744073709551615,2400000
2094502,18446744073709551615,2400000
2100533,18446744073709551615,2400000
2154484,18446744073709551615,2400000
2168821,18446744073709551615,2400000
2177434,18446744073709551615,2400000
2192048,18446744073709551615,2400000
2235454,18446744073709551615,2400000
2288125,18446744073709551615,2400000
2313725,18446744073709551615,2400000
2315806,18446744073709551615,2400000
2349356,18446744073709551615,2400000
2365906,18446744073709551615,2400000
2374055,18446744073709551615,2400000
2385176,18446744073709551615,2400000
2369321,18446744073709551615,2400000
2358854,18446744073709551615,2400000
2321444,18446744073709551615,2400000
2313818,18446744073709551615,2400000
2312898,18446744073709551615,3000000
2258043,18446744073709551615,3000000
2203410,18446744073709551615,3000000
2187559,18446744073709551615,3000000
2172636,18446744073709551615,3000000
2165097,18446744073709551615,3000000
2139919,18446744073709551615,3000000
2098445,18446744073709551615,3000000
2088893,18446744073709551615,3000000
2064638,18446744073709551615,3000000
2037515,18446744073709551615,3000000
1999037,18446744073709551615,3000000
1993015,18446744073709551615,3000000
1962023,18446744073709551615,3000000
1926846,18446744073709551615,3000000
1908682,18446744073709551615,3000000
1839562,18446744073709551615,3000000
1800828,18446744073709551615,3000000
1406724,18446744073709551615,3000000
1394347,18446744073709551615,3000000
2413837,18446744073709551615,3000000
2441419,18446744073709551615,3000000
2456109,18446744073709551615,3000000
2472228,18446744073709551615,3000000
2495070,18446744073709551615,3000000
2509445,18446744073709551615,3000000
2523711,18446744073709551615,3000000
2559290,18446744073709551615,3000000
2561232,18446744073709551615,3000000
2577040,18446744073709551615,3000000
2625580,18446744073709551615,3000000
2639167,18446744073709551615,3000000
2643506,18446744073709551615,3000000
2665662,18446744073709551615,3000000
2693842,18446744073709551615,3000000
2710255,18446744073709551615,3000000
2735921,18446744073709551615,3000000
2750647,18446744073709551615,3000000
2757374,18446744073709551615,3000000
2768108,18446744073709551615,3000000
2780136,18446744073709551615,3000000
2803440,18446744073709551615,3000000
2825753,18446744073709551615,3000000
2851571,18446744073709551615,3000000
2861122,18446744073709551615,3000000
2875630,18446744073709551615,3000000
2896086,18446744073709551615,3000000
2909507,18446744073709551615,3000000
2918157,18446744073709551615,3000000
2945595,18446744073709551615,3000000
2969937,18446744073709551615,3600000
2972226,18446744073709551615,3600000
2978348,18446744073709551615,3600000
2981701,18446744073709551615,3600000
2999504,18446744073709551615,3600000
2984262,18446744073709551615,3600000
2980592,18446744073709551615,3600000
2976052,18446744073709551615,3600000
2972160,18446744073709551615,3600000
2954070,18446744073709551615,3600000
2937547,18446744073709551615,3600000
2918051,18446744073709551615,3600000
2906920,18446744073709551615,3600000
2882468,18446744073709551615,3600000
2862489,18446744073709551615,3600000
2854904,18446744073709551615,3600000
2850426,18446744073709551615,3600000
2819247,18446744073709551615,3600000
2798687,18446744073709551615,3600000
2769286,18446744073709551615,3600000
2767820,18446744073709551615,3600000
2750915,18446744073709551615,3600000
2738375,18446744073709551615,3600000
2733748,18446744073709551615,3600000
2694212,18446744073709551615,3600000
2671553,18446744073709551615,3600000
2654922,18446744073709551615,3600000
2642931,18446744073709551615,3600000
2637975,18446744073709551615,3600000
2617636,18446744073709551615,3600000
3023154,18446744073709551615,3600000
3048573,18446744073709551615,3600000
3076927,18446744073709551615,3600000
3094610,18446744073709551615,3600000
3103443,18446744073709551615,3600000
3132607,18446744073709551615,3600000
3166835,18446744073709551615,3600000
3171884,18446744073709551615,3600000
3218917,18446744073709551615,3600000
3220615,18446744073709551615,3600000
3250247,18446744073709551615,3600000
3272383,18446744073709551615,3600000
3301984,18446744073709551615,3600000
3307122,18446744073709551615,3600000
3318172,18446744073709551615,3600000
3322962,18446744073709551615,3600000
3353323,18446744073709551615,3600000
3363110,18446744073709551615,3600000
3377197,18446744073709551615,3600000
3419173,18446744073709551615,3600000
3430934,18446744073709551615,4200000
3438571,18446744073709551615,4200000
3453930,18446744073709551615,4200000
3487194,18446744073709551615,4200000
3496969,18446744073709551615,4200000
3534937,18446744073709551615,4200000
3569272,18446744073709551615,4200000
3582364,18446744073709551615,4200000
3573395,18446744073709551615,4200000
3548767,18446744073709551615,4200000
3497280,18446744073709551615,4200000
3492493,18446744073709551615,4200000
3464801,18446744073709551615,4200000
3452762,18446744073709551615,4200000
3434960,18446744073709551615,4200000
3420607,18446744073709551615,4200000
3397684,18446744073709551615,4200000
3371348,18446744073709551615,4200000
3362018,18446744073709551615,4200000
3347701,18446744073709551615,4200000
3320903,18446744073709551615,4200000
3314947,18446744073709551615,4200000
3306513,18446744073709551615,4200000
3299403,18446744073709551615,4200000
3253065,18446744073709551615,4200000
3248851,18446744073709551615,4200000
3219072,18446744073709551615,4200000
3193521,18446744073709551615,4200000
3166891,18446744073709551615,4200000
3164082,18446744073709551615,4200000
3126000,18446744073709551615,4200000
3095852,18446744073709551615,4200000
3088219,18446744073709551615,4200000
3625162,18446744073709551615,4200000
3649488,18446744073709551615,4200000
3654085,18446744073709551615,4200000
3668945,18446744073709551615,4200000
3671907,18446744073709551615,4200000
3707795,18446744073709551615,4200000
3763490,18446744073709551615,4200000
3767382,18446744073709551615,4200000
3811702,18446744073709551615,4200000
3842592,18446744073709551615,4200000
3875633,18446744073709551615,4200000
3880154,18446744073709551615,4200000
3887223,18446744073709551615,4200000
3915718,18446744073709551615,4200000
3927505,18446744073709551615,4200000
3932418,18446744073709551615,4200000
3970342,18446744073709551615,4200000
3979942,18446744073709551615,4800000
3985185,18446744073709551615,4800000
4011734,18446744073709551615,4800000
4024597,18446744073709551615,4800000
4058041,18446744073709551615,4800000
4070974,18446744073709551615,4800000
4076978,18446744073709551615,4800000
4094012,18446744073709551615,4800000
4119213,18446744073709551615,4800000
4124090,18446744073709551615,4800000
4134215,18446744073709551615,4800000
4175590,18446744073709551615,4800000
4172154,18446744073709551615,4800000
4131516,18446744073709551615,4800000
4120759,18446744073709551615,4800000
4114667,18446744073709551615,4800000
4093282,18446744073709551615,4800000
4073951,18446744073709551615,4800000
4065725,18446744073709551615,4800000
4026323,18446744073709551615,4800000
4017510,18446744073709551615,4800000
3992178,18446744073709551615,4800000
3980930,18446744073709551615,4800000
3973761,18446744073709551615,4800000
3963716,18446744073709551615,4800000
3930309,18446744073709551615,4800000
3924813,18446744073709551615,4800000
3894255,18446744073709551615,4800000
3884985,18446744073709551615,4800000
3879339,18446744073709551615,4800000
3846757,18446744073709551615,4800000
3833311,18446744073709551615,4800000
3808545,18446744073709551615,4800000
3763986,18446744073709551615,4800000
3734026,18446744073709551615,4800000
3688168,18446744073709551615,4800000
3669346,18446744073709551615,4800000
4225779,18446744073709551615,4800000
4294210,18446744073709551615,4800000
4316155,18446744073709551615,4800000
4321136,18446744073709551615,4800000
4338743,18446744073709551615,4800000
4342716,18446744073709551615,4800000
4372822,18446744073709551615,4800000
4390298,18446744073709551615,4800000
4415629,18446744073709551615,4800000
4440414,18446744073709551615,4800000
4445533,18446744073709551615,4800000
4455187,18446744073709551615,4800000
4480881,18446744073709551615,4800000
4493731,18446744073709551615,5400000
4511969,18446744073709551615,5400000
4523967,18446744073709551615,5400000
4547976,18446744073709551615,5400000
4556437,18446744073709551615,5400000
4577268,18446744073709551615,5400000
4595102,18446744073709551615,5400000
4615253,18446744073709551615,5400000
4650719,18446744073709551615,5400000
4684662,18446744073709551615,5400000
4688895,18446744073709551615,5400000
4696378,18446744073709551615,5400000
4711887,18446744073709551615,5400000
4718634,18446744073709551615,5400000
4750750,18446744073709551615,5400000
4771910,18446744073709551615,5400000
4759494,18446744073709551615,5400000
4732140,18446744073709551615,5400000
4717971,18446744073709551615,5400000
4709426,18446744073709551615,5400000
4691818,18446744073709551615,5400000
4686940,18446744073709551615,5400000
4666881,18446744073709551615,5400000
4648281,18446744073709551615,5400000
4598731,18446744073709551615,5400000
4592195,18446744073709551615,5400000
4574022,18446744073709551615,5400000
4552722,18446744073709551615,5400000
4536636,18446744073709551615,5400000
4515703,18446744073709551615,5400000
4494862,18446744073709551615,5400000
4486624,18446744073709551615,5400000
4475176,18446744073709551615,5400000
4452088,18446744073709551615,5400000
4444468,18446744073709551615,5400000
4431543,18446744073709551615,5400000
4394399,18446744073709551615,5400000
4377305,18446744073709551615,5400000
4346053,18446744073709551615,5400000
4340337,18446744073709551615,5400000
4325659,18446744073709551615,5400000
4827245,18446744073709551615,5400000
4863188,18446744073709551615,5400000
4880898,18446744073709551615,5400000
4892874,18446744073709551615,5400000
4896724,18446744073709551615,5400000
4909817,18446744073709551615,5400000
4930375,18446744073709551615,5400000
4936335,18446744073709551615,5400000
4974962,18446744073709551615,5400000
4993873,18446744073709551615,6000000
4998323,18446744073709551615,6000000
5017667,18446744073709551615,6000000
5033808,18446744073709551615,6000000
5041587,18446744073709551615,6000000
5049237,18446744073709551615,6000000
5067097,18446744073709551615,6000000
5079595,18446744073709551615,6000000
5096613,18446744073709551615,6000000
5105113,18446744073709551615,6000000
5176118,18446744073709551615,6000000
5218877,18446744073709551615,6000000
5261140,18446744073709551615,6000000
5292824,18446744073709551615,6000000
5314679,18446744073709551615,6000000
5319630,18446744073709551615,6000000
5327088,18446744073709551615,6000000
5352043,18446744073709551615,6000000
5383567,18446744073709551615,6000000
5392539,18446744073709551615,6000000
5394838,18446744073709551615,6000000
5390778,18446744073709551615,6000000
5381531,18446744073709551615,6000000
5337226,18446744073709551615,6000000
5324993,18446744073709551615,6000000
5316725,18446744073709551615,6000000
5294198,18446744073709551615,6000000
5280516,18446744073709551615,6000000
5224105,18446744073709551615,6000000
5190243,18446744073709551615,6000000
5153247,18446744073709551615,6000000
5100123,18446744073709551615,6000000
5094339,18446744073709551615,6000000
5068399,18446744073709551615,6000000
5062905,18446744073709551615,6000000
5047044,18446744073709551615,6000000
5039237,18446744073709551615,6000000
5017915,18446744073709551615,6000000
5007781,18446744073709551615,6000000
4994792,18446744073709551615,6000000
4992890,18446744073709551615,6000000
4949110,18446744073709551615,6000000
4930444,18446744073709551615,6000000
4926113,18446744073709551615,6000000
4908907,18446744073709551615,6000000
5416063,18446744073709551615,6000000
5430293,18446744073709551615,6000000
5474864,18446744073709551615,6000000
5491089,18446744073709551615,6000000
5522495,18446744073709551615,6000000
5529907,18446744073709551615,6600000
5539260,18446744073709551615,6600000
5547983,18446744073709551615,6600000
5587153,18446744073709551615,6600000
5635214,18446744073709551615,6600000
5643938,18446744073709551615,6600000
5676553,18446744073709551615,6600000
5705870,18446744073709551615,6600000
5715820,18446744073709551615,6600000
5742333,18446744073709551615,6600000
5779241,18446744073709551615,6600000
5790104,18446744073709551615,6600000
5798229,18446744073709551615,6600000
5813552,18446744073709551615,6600000
5825989,18446744073709551615,6600000
5835270,18446744073709551615,6600000
5838088,18446744073709551615,6600000
5868646,18446744073709551615,6600000
5904630,18446744073709551615,6600000
5906004,18446744073709551615,6600000
5921023,18446744073709551615,6600000
5935201,18446744073709551615,6600000
5959704,18446744073709551615,6600000
5974956,18446744073709551615,6600000
5993426,18446744073709551615,6600000
5985553,18446744073709551615,6600000
5974170,18446744073709551615,6600000
5943755,18446744073709551615,6600000
5925668,18446744073709551615,6600000
5913987,18446744073709551615,6600000
5905197,18446744073709551615,6600000
5881335,18446744073709551615,6600000
5847006,18446744073709551615,6600000
5835769,18446744073709551615,6600000
5827559,18446744073709551615,6600000
5820082,18446744073709551615,6600000
5801472,18446744073709551615,6600000
5795003,18446744073709551615,6600000
5783693,18446744073709551615,6600000
5776749,18446744073709551615,6600000
5742125,18446744073709551615,6600000
5713275,18446744073709551615,6600000
5693888,18446744073709551615,6600000
5644103,18446744073709551615,6600000
5642448,18446744073709551615,6600000
5628918,18446744073709551615,6600000
5549595,18446744073709551615,6600000
5542090,18446744073709551615,6600000
5538293,18446744073709551615,6600000
5524577,18446744073709551615,6600000
6001807,18446744073709551615,7200000
6027759,18446744073709551615,7200000
6047032,18446744073709551615,7200000
6093559,18446744073709551615,7200000
6118205,18446744073709551615,7200000
6159271,18446744073709551615,7200000
6167966,18446744073709551615,7200000
6181873,18446744073709551615,7200000
6182813,18446744073709551615,7200000
6193066,18446744073709551615,7200000
6208770,18446744073709551615,7200000
6213352,18446744073709551615,7200000
6245573,18446744073709551615,7200000
6271901,18446744073709551615,7200000
6291687,18446744073709551615,7200000
6297083,18446744073709551615,7200000
6312649,18446744073709551615,7200000
6323421,18446744073709551615,7200000
6333363,18446744073709551615,7200000
6353758,18446744073709551615,7200000
6376384,18446744073709551615,7200000
6398840,18446744073709551615,7200000
6435588,18446744073709551615,7200000
6459408,18446744073709551615,7200000
6467389,18446744073709551615,7200000
6480964,18446744073709551615,7200000
6500569,18446744073709551615,7200000
6525714,18446744073709551615,7200000
6537993,18446744073709551615,7200000
6543631,18446744073709551615,7200000
6549138,18446744073709551615,7200000
6561572,18446744073709551615,7200000
6589839,18446744073709551615,7200000
6594138,18446744073709551615,7200000
6586287,18446744073709551615,7200000
6561147,18446744073709551615,7200000
6548774,18446744073709551615,7200000
6540240,18446744073709551615,7200000
6536690,18446744073709551615,7200000
6503797,18446744073709551615,7200000
6487577,18446744073709551615,7200000
6471993,18446744073709551615,7200000
6464683,18446744073709551615,7200000
6443473,18446744073709551615,7200000
6416306,18446744073709551615,7200000
6389839,18446744073709551615,7200000
6375296,18446744073709551615,7200000
6351177,18446744073709551615,7200000
6328278,18446744073709551615,7200000
6317613,18446744073709551615,7200000
6310118,18446744073709551615,7800000
6292336,18446744073709551615,7800000
6286138,18446744073709551615,7800000
6270988,18446744073709551615,7800000
6215721,18446744073709551615,7800000
6211796,18446744073709551615,7800000
6202630,18446744073709551615,7800000
6192876,18446744073709551615,7800000
6627251,18446744073709551615,7800000
6656809,18446744073709551615,7800000
6666284,18446744073709551615,7800000
6679871,18446744073709551615,7800000
6686729,18446744073709551615,7800000
6704029,18446744073709551615,7800000
6711967,18446744073709551615,7800000
6732295,18446744073709551615,7800000
6774479,18446744073709551615,7800000
6789672,18446744073709551615,7800000
6790552,18446744073709551615,7800000
6837982,18446744073709551615,7800000
6857532,18446744073709551615,7800000
6879893,18446744073709551615,7800000
6904023,18446744073709551615,7800000
6913344,18446744073709551615,7800000
6938553,18446744073709551615,7800000
6947501,18446744073709551615,7800000
6968004,18446744073709551615,7800000
6978879,18446744073709551615,7800000
7018161,18446744073709551615,7800000
7041065,18446744073709551615,7800000
7063439,18446744073709551615,7800000
7074204,18446744073709551615,7800000
7087972,18446744073709551615,7800000
7099539,18446744073709551615,7800000
7104804,18446744073709551615,7800000
7111194,18446744073709551615,7800000
7148861,18446744073709551615,7800000
7172753,18446744073709551615,7800000
7185633,18446744073709551615,7800000
7188506,18446744073709551615,7800000
7175764,18446744073709551615,7800000
7150438,18446744073709551615,7800000
7136786,18446744073709551615,7800000
7106160,18446744073709551615,7800000
7102726,18446744073709551615,7800000
7089784,18446744073709551615,7800000
7083526,18446744073709551615,7800000
7072229,18446744073709551615,7800000
7056027,18446744073709551615,7800000
7024575,18446744073709551615,7800000
6999223,18446744073709551615,8400000
6976103,18446744073709551615,8400000
6967393,18446744073709551615,8400000
6940280,18446744073709551615,8400000
6931121,18446744073709551615,8400000
6906279,18446744073709551615,8400000
6882910,18446744073709551615,8400000
6872181,18446744073709551615,8400000
6844776,18446744073709551615,8400000
6826744,18446744073709551615,8400000
6790366,18446744073709551615,8400000
6785378,18446744073709551615,8400000
6734106,18446744073709551615,8400000
6729016,18446744073709551615,8400000
7207353,18446744073709551615,8400000
7226927,18446744073709551615,8400000
7242968,18446744073709551615,8400000
7269212,18446744073709551615,8400000
7296703,18446744073709551615,8400000
7309103,18446744073709551615,8400000
7330992,18446744073709551615,8400000
7355798,18446744073709551615,8400000
7396409,18446744073709551615,8400000
7408191,18446744073709551615,8400000
7431118,18446744073709551615,8400000
7453890,18446744073709551615,8400000
7456285,18446744073709551615,8400000
7488782,18446744073709551615,8400000
7494656,18446744073709551615,8400000
7533677,18446744073709551615,8400000
7543483,18446744073709551615,8400000
7562225,18446744073709551615,8400000
7573704,18446744073709551615,8400000
7610686,18446744073709551615,8400000
7620907,18446744073709551615,8400000
7637792,18446744073709551615,8400000
7681431,18446744073709551615,8400000
7688735,18446744073709551615,8400000
7702207,18446744073709551615,8400000
7705749,18446744073709551615,8400000
7721582,18446744073709551615,8400000
7746806,18446744073709551615,8400000
7792326,18446744073709551615,8400000
7799821,18446744073709551615,8400000
7751279,18446744073709551615,8400000
7742375,18446744073709551615,8400000
7710042,18446744073709551615,8400000
7702558,18446744073709551615,8400000
7698896,18446744073709551615,8400000
7687310,18446744073709551615,8400000
7644343,18446744073709551615,9000000
7625970,18446744073709551615,9000000
7620092,18446744073709551615,9000000
7591055,18446744073709551615,9000000
7565500,18446744073709551615,9000000
7562030,18446744073709551615,9000000
7535774,18446744073709551615,9000000
7521287,18446744073709551615,9000000
7494474,18446744073709551615,9000000
7470650,18446744073709551615,9000000
7455059,18446744073709551615,9000000
7431132,18446744073709551615,9000000
7412603,18446744073709551615,9000000
7398996,18446744073709551615,9000000
7390854,18446744073709551615,9000000
7337330,18446744073709551615,9000000
7320669,18446744073709551615,9000000
7300674,18446744073709551615,9000000
7810071,18446744073709551615,9000000
7816787,18446744073709551615,9000000
7869272,18446744073709551615,9000000
7879039,18446744073709551615,9000000
7894528,18446744073709551615,9000000
7913690,18446744073709551615,9000000
7932807,18446744073709551615,9000000
7942560,18446744073709551615,9000000
7947713,18446744073709551615,9000000
7974278,18446744073709551615,9000000
7998668,18446744073709551615,9000000
8010548,18446744073709551615,9000000
8030640,18446744073709551615,9000000
8042886,18446744073709551615,9000000
8060907,18446744073709551615,9000000
8098179,18446744073709551615,9000000
8119776,18446744073709551615,9000000
8155260,18446744073709551615,9000000
8172745,18446744073709551615,9000000
8204553,18446744073709551615,9000000
8230323,18446744073709551615,9000000
8239370,18446744073709551615,9000000
8263091,18446744073709551615,9000000
8294219,18446744073709551615,9000000
8311915,18446744073709551615,9000000
8320254,18446744073709551615,9000000
8329415,18446744073709551615,9000000
8372332,18446744073709551615,9000000
8359711,18446744073709551615,9000000
8327060,18446744073709551615,9000000
8317835,18446744073709551615,9000000
8294364,18446744073709551615,9000000
8267347,18446744073709551615,9600000
8255725,18446744073709551615,9600000
8237729,18446744073709551615,9600000
8209855,18446744073709551615,9600000
8192403,18446744073709551615,9600000
8161355,18446744073709551615,9600000
8144311,18446744073709551615,9600000
8104579,18446744073709551615,9600000
8069637,18446744073709551615,9600000
8055642,18446744073709551615,9600000
8034820,18446744073709551615,9600000
8023155,18446744073709551615,9600000
8008126,18446744073709551615,9600000
7979999,18446744073709551615,9600000
7973466,18446744073709551615,9600000
7947400,18446744073709551615,9600000
7936418,18446744073709551615,9600000
7925047,18446744073709551615,9600000
7907032,18446744073709551615,9600000
7883544,18446744073709551615,9600000
7875629,18446744073709551615,9600000
8408857,18446744073709551615,9600000
8420060,18446744073709551615,9600000
8442905,18446744073709551615,9600000
8458962,18446744073709551615,9600000
8475848,18446744073709551615,9600000
8490311,18446744073709551615,9600000
8534104,18446744073709551615,9600000
8543519,18446744073709551615,9600000
8556669,18446744073709551615,9600000
8589928,18446744073709551615,9600000
8600744,18446744073709551615,9600000
8614781,18446744073709551615,9600000
8636647,18446744073709551615,9600000
8660110,18446744073709551615,9600000
8670690,18446744073709551615,9600000
8676040,18446744073709551615,9600000
8697328,18446744073709551615,9600000
8699578,18446744073709551615,9600000
8721977,18446744073709551615,9600000
8767327,18446744073709551615,9600000
8801865,18446744073709551615,9600000
8833769,18446744073709551615,9600000
8864290,18446744073709551615,9600000
8881723,18446744073709551615,9600000
8891368,18446744073709551615,9600000
8897873,18446744073709551615,9600000
8905193,18446744073709551615,9600000
8928447,18446744073709551615,9600000
8957872,18446744073709551615,9600000
8985180,18446744073709551615,10200000
8990845,18446744073709551615,10200000
8987990,18446744073709551615,10200000
8973877,18446744073709551615,10200000
8934399,18446744073709551615,10200000
8912081,18446744073709551615,10200000
8903086,18446744073709551615,10200000
8897532,18446744073709551615,10200000
8888430,18446744073709551615,10200000
8874585,18446744073709551615,10200000
8849165,18446744073709551615,10200000
8832364,18446744073709551615,10200000
8768932,18446744073709551615,10200000
8744970,18446744073709551615,10200000
8718607,18446744073709551615,10200000
8699061,18446744073709551615,10200000
8689004,18446744073709551615,10200000
8675291,18446744073709551615,10200000
8663058,18446744073709551615,10200000
8639549,18446744073709551615,10200000
8615882,18446744073709551615,10200000
8611591,18446744073709551615,10200000
8596867,18446744073709551615,10200000
8564752,18446744073709551615,10200000
8554334,18446744073709551615,10200000
8534504,18446744073709551615,10200000
8491429,18446744073709551615,10200000
9032062,18446744073709551615,10200000
9037639,18446744073709551615,10200000
9039119,18446744073709551615,10200000
9051576,18446744073709551615,10200000
9079419,18446744073709551615,10200000
9081363,18446744073709551615,10200000
9087614,18446744073709551615,10200000
9094894,18446744073709551615,10200000
9124371,18446744073709551615,10200000
9135057,18446744073709551615,10200000
9143059,18446744073709551615,10200000
9151815,18446744073709551615,10200000
9214944,18446744073709551615,10200000
9231452,18446744073709551615,10200000
9252578,18446744073709551615,10200000
9261850,18446744073709551615,10200000
9292996,18446744073709551615,10200000
9299901,18446744073709551615,10200000
9328021,18446744073709551615,10200000
9340775,18446744073709551615,10200000
9382288,18446744073709551615,10200000
9408239,18446744073709551615,10200000
9445373,18446744073709551615,10200000
9457912,18446744073709551615,10800000
9508272,18446744073709551615,10800000
9513210,18446744073709551615,10800000
9535437,18446744073709551615,10800000
9551375,18446744073709551615,10800000
9565986,18446744073709551615,10800000
9585488,18446744073709551615,10800000
9593937,18446744073709551615,10800000
9592992,18446744073709551615,10800000
9567676,18446744073709551615,10800000
9561062,18446744073709551615,10800000
9548154,18446744073709551615,10800000
9522509,18446744073709551615,10800000
9512360,18446744073709551615,10800000
9466979,18446744073709551615,10800000
9457181,18446744073709551615,10800000
9424438,18446744073709551615,10800000
9386653,18446744073709551615,10800000
9375695,18446744073709551615,10800000
9333727,18446744073709551615,10800000
9301733,18446744073709551615,10800000
9294941,18446744073709551615,10800000
9288495,18446744073709551615,10800000
9253215,18446744073709551615,10800000
9250954,18446744073709551615,10800000
9230304,18446744073709551615,10800000
9185539,18446744073709551615,10800000
9149298,18446744073709551615,10800000
9135936,18446744073709551615,10800000
9130057,18446744073709551615,10800000
9111483,18446744073709551615,10800000
