broadcasted_at,fee_price,mined_at
1137431,18446744073709551615,1200000
1109989,18446744073709551615,1200000
1098412,18446744073709551615,1200000
1082099,18446744073709551615,1200000
1065676,18446744073709551615,1200000
1050815,18446744073709551615,1200000
1023552,18446744073709551615,1200000
1011941,18446744073709551615,1200000
973823,18446744073709551615,1200000
963305,18446744073709551615,1200000
934217,18446744073709551615,1200000
900017,18446744073709551615,1200000
864391,18446744073709551615,1200000
825615,18446744073709551615,1200000
799307,18446744073709551615,1200000
763669,18446744073709551615,1200000
731596,18446744073709551615,1200000
711385,18446744073709551615,1800000
698744,18446744073709551615,1800000
693148,18446744073709551615,1800000
687328,18446744073709551615,1800000
659372,18446744073709551615,1800000
644934,18446744073709551615,1800000
1207326,18446744073709551615,1800000
1228755,18446744073709551615,1800000
1261969,18446744073709551615,1800000
1271828,18446744073709551615,1800000
1289105,18446744073709551615,1800000
1334872,18446744073709551615,1800000
1350073,18446744073709551615,1800000
1361163,18446744073709551615,1800000
1379123,18446744073709551615,1800000
1388390,18446744073709551615,1800000
1407723,18446744073709551615,1800000
1453468,18446744073709551615,1800000
1466503,18446744073709551615,1800000
1473078,18446744073709551615,1800000
1480321,18446744073709551615,1800000
1525291,18446744073709551615,1800000
1565908,18446744073709551615,1800000
1570329,18446744073709551615,1800000
1576536,18446744073709551615,1800000
1600689,18446744073709551615,1800000
1604222,18446744073709551615,1800000
1617715,18446744073709551615,1800000
1619643,18446744073709551615,1800000
1629959,18446744073709551615,1800000
1637393,18446744073709551615,1800000
1645463,18446744073709551615,1800000
1649588,18446744073709551615,1800000
1664250,18446744073709551615,1800000
1695631,18446744073709551615,1800000
1698690,18446744073709551615,1800000
1724960,18446744073709551615,1800000
1727506,18446744073709551615,1800000
1748816,18446744073709551615,1800000
1780192,18446744073709551615,1800000
1794318,18446744073709551615,1800000
1788498,18446744073709551615,1800000
1770287,18446744073709551615,1800000
1745624,18446744073709551615,1800000
1726757,18446744073709551615,1800000
1719334,18446744073709551615,1800000
1698408,18446744073709551615,1800000
1684581,18446744073709551615,1800000
1650719,18446744073709551615,1800000
1646516,18446744073709551615,1800000
1642633,18446744073709551615,2400000
1635059,18446744073709551615,2400000
1629417,18446744073709551615,2400000
1618179,18446744073709551615,2400000
1606790,18446744073709551615,2400000
1601928,18446744073709551615,2400000
1587267,18446744073709551615,2400000
1573007,18446744073709551615,2400000
1569514,18446744073709551615,2400000
1539614,18446744073709551615,2400000
1507620,18446744073709551615,2400000
1478961,18446744073709551615,2400000
1469870,18446744073709551615,2400000
1456871,18446744073709551615,2400000
1436147,18446744073709551615,2400000
1402050,18446744073709551615,2400000
1811026,18446744073709551615,2400000
1820993,18446744073709551615,2400000
1831075,18446744073709551615,2400000
1864380,18446744073709551615,2400000
1886592,18446744073709551615,2400000
1926419,18446744073709551615,2400000
1928985,18446744073709551615,2400000
1942292,18446744073709551615,2400000
1991578,18446744073709551615,2400000
1999470,18446744073709551615,2400000
2008302,18446744073709551615,2400000
2049701,18446744073709551615,2400000
2061445,18446744073709551615,2400000
2066815,18446744073709551615,2400000
2082394,18446744073709551615,2400000
2094451,18446744073709551615,2400000
2107571,18446744073709551615,2400000
2129638,18446744073709551615,2400000
2145365,18446744073709551615,2400000
2153197,18446744073709551615,2400000
2166171,18446744073709551615,2400000
2180176,18446744073709551615,2400000
2188124,18446744073709551615,2400000
2199817,18446744073709551615,2400000
2208583,18446744073709551615,2400000
2216449,18446744073709551615,2400000
2228387,18446744073709551615,2400000
2238598,18446744073709551615,2400000
2253983,18446744073709551615,2400000
2304194,18446744073709551615,2400000
2331610,18446744073709551615,2400000
2394329,18446744073709551615,2400000
2394931,18446744073709551615,2400000
2366448,18446744073709551615,2400000
2304672,18446744073709551615,3000000
2293208,18446744073709551615,3000000
2240423,18446744073709551615,3000000
2229547,18446744073709551615,3000000
2223973,18446744073709551615,3000000
2215880,18446744073709551615,3000000
2200548,18446744073709551615,3000000
2197135,18446744073709551615,3000000
2187944,18446744073709551615,3000000
2166224,18446744073709551615,3000000
2162663,18446744073709551615,3000000
2150275,18446744073709551615,3000000
2133843,18446744073709551615,3000000
2119601,18446744073709551615,3000000
2105307,18446744073709551615,3000000
2086272,18446744073709551615,3000000
2076304,18446744073709551615,3000000
2064917,18446744073709551615,3000000
2059915,18446744073709551615,3000000
2013767,18446744073709551615,3000000
2003831,18446744073709551615,3000000
1992522,18446744073709551615,3000000
1966196,18446744073709551615,3000000
2402105,18446744073709551615,3000000
2419604,18446744073709551615,3000000
2462963,18446744073709551615,3000000
2505523,18446744073709551615,3000000
2555077,18446744073709551615,3000000
2558780,18446744073709551615,3000000
2571187,18446744073709551615,3000000
2575797,18446744073709551615,3000000
2601094,18446744073709551615,3000000
2606970,18446744073709551615,3000000
2626408,18446744073709551615,3000000
2651707,18446744073709551615,3000000
2659462,18446744073709551615,3000000
2667722,18446744073709551615,3000000
2700476,18446744073709551615,3000000
2741342,18446744073709551615,3000000
2752497,18446744073709551615,3000000
2761298,18446744073709551615,3000000
2772003,18446744073709551615,3000000
2797915,18446744073709551615,3000000
2826735,18446744073709551615,3000000
2854581,18446744073709551615,3000000
2900923,18446744073709551615,3000000
2926363,18446744073709551615,3000000
2938565,18446744073709551615,3000000
2959283,18446744073709551615,3000000
2967578,18446744073709551615,3000000
2978113,18446744073709551615,3600000
2994144,18446744073709551615,3600000
2995185,18446744073709551615,3600000
2993333,18446744073709551615,3600000
2968193,18446744073709551615,3600000
2959968,18446744073709551615,3600000
2942573,18446744073709551615,3600000
2929053,18446744073709551615,3600000
2926212,18446744073709551615,3600000
2875755,18446744073709551615,3600000
2852736,18446744073709551615,3600000
2809242,18446744073709551615,3600000
2783393,18446744073709551615,3600000
2767574,18446744073709551615,3600000
2754386,18446744073709551615,3600000
2745870,18446744073709551615,3600000
2722799,18446744073709551615,3600000
2695843,18446744073709551615,3600000
2660419,18446744073709551615,3600000
2659185,18446744073709551615,3600000
2626583,18446744073709551615,3600000
2620002,18446744073709551615,3600000
2604693,18446744073709551615,3600000
2588907,18446744073709551615,3600000
2573497,18446744073709551615,3600000
2560699,18446744073709551615,3600000
2555972,18446744073709551615,3600000
3015933,18446744073709551615,3600000
3054489,18446744073709551615,3600000
3063275,18446744073709551615,3600000
3092652,18446744073709551615,3600000
3104941,18446744073709551615,3600000
3124152,18446744073709551615,3600000
3151376,18446744073709551615,3600000
3152984,18446744073709551615,3600000
3170259,18446744073709551615,3600000
3180462,18446744073709551615,3600000
3186149,18446744073709551615,3600000
3193441,18446744073709551615,3600000
3210625,18446744073709551615,3600000
3236585,18446744073709551615,3600000
3240921,18446744073709551615,3600000
3247598,18446744073709551615,3600000
3256595,18446744073709551615,3600000
3272978,18446744073709551615,3600000
3295461,18446744073709551615,3600000
3308803,18446744073709551615,3600000
3335267,18446744073709551615,3600000
3341114,18446744073709551615,3600000
3351719,18446744073709551615,3600000
3376320,18446744073709551615,4200000
3385928,18446744073709551615,4200000
3415110,18446744073709551615,4200000
3475254,18446744073709551615,4200000
3501942,18446744073709551615,4200000
3534219,18446744073709551615,4200000
3564731,18446744073709551615,4200000
3576103,18446744073709551615,4200000
3598526,18446744073709551615,4200000
3572232,18446744073709551615,4200000
3550958,18446744073709551615,4200000
3508123,18446744073709551615,4200000
3493497,18446744073709551615,4200000
3420190,18446744073709551615,4200000
3399199,18446744073709551615,4200000
3380883,18446744073709551615,4200000
3366349,18446744073709551615,4200000
3344379,18446744073709551615,4200000
3340901,18446744073709551615,4200000
3319021,18446744073709551615,4200000
3299155,18446744073709551615,4200000
3281682,18446744073709551615,4200000
3267486,18446744073709551615,4200000
3251769,18446744073709551615,4200000
3242899,18446744073709551615,4200000
3239581,18446744073709551615,4200000
3232222,18446744073709551615,4200000
3200929,18446744073709551615,4200000
3189969,18446744073709551615,4200000
3181878,18446744073709551615,4200000
3178336,18446744073709551615,4200000
3169871,18446744073709551615,4200000
3152648,18446744073709551615,4200000
3603687,18446744073709551615,4200000
3619222,18446744073709551615,4200000
3647168,18446744073709551615,4200000
3702788,18446744073709551615,4200000
3752099,18446744073709551615,4200000
3775882,18446744073709551615,4200000
3797480,18446744073709551615,4200000
3855632,18446744073709551615,4200000
3888772,18446744073709551615,4200000
3896595,18446744073709551615,4200000
3946253,18446744073709551615,4200000
3995839,18446744073709551615,4200000
4032678,18446744073709551615,4200000
4044450,18446744073709551615,4200000
4062539,18446744073709551615,4200000
4067476,18446744073709551615,4200000
4074142,18446744073709551615,4200000
4081568,18446744073709551615,4800000
4095583,18446744073709551615,4800000
4103938,18446744073709551615,4800000
4114950,18446744073709551615,4800000
4181422,18446744073709551615,4800000
4173374,18446744073709551615,4800000
4108736,18446744073709551615,4800000
4096066,18446744073709551615,4800000
4083347,18446744073709551615,4800000
4079760,18446744073709551615,4800000
4070061,18446744073709551615,4800000
4066998,18446744073709551615,4800000
4059400,18446744073709551615,4800000
4038033,18446744073709551615,4800000
4017422,18446744073709551615,4800000
3988302,18446744073709551615,4800000
3930082,18446744073709551615,4800000
3891206,18446744073709551615,4800000
3888658,18446744073709551615,4800000
3828240,18446744073709551615,4800000
3789485,18446744073709551615,4800000
3771745,18446744073709551615,4800000
3718024,18446744073709551615,4800000
3661944,18446744073709551615,4800000
3622323,18446744073709551615,4800000
3612975,18446744073709551615,4800000
3139652,18446744073709551615,4800000
3111609,18446744073709551615,4800000
3098313,18446744073709551615,4800000
3091514,18446744073709551615,4800000
4223340,18446744073709551615,4800000
4236446,18446744073709551615,4800000
4276542,18446744073709551615,4800000
4297275,18446744073709551615,4800000
4306261,18446744073709551615,4800000
4320038,18446744073709551615,4800000
4330467,18446744073709551615,4800000
4369217,18446744073709551615,4800000
4405980,18446744073709551615,4800000
4416092,18446744073709551615,4800000
4419373,18446744073709551615,4800000
4453623,18446744073709551615,4800000
4489621,18446744073709551615,4800000
4498254,18446744073709551615,4800000
4518242,18446744073709551615,4800000
4529639,18446744073709551615,4800000
4530940,18446744073709551615,4800000
4541139,18446744073709551615,4800000
4570757,18446744073709551615,4800000
4592324,18446744073709551615,4800000
4611690,18446744073709551615,5400000
4621661,18446744073709551615,5400000
4629081,18446744073709551615,5400000
4649654,18446744073709551615,5400000
4661030,18446744073709551615,5400000
4698916,18446744073709551615,5400000
4743729,18446744073709551615,5400000
4754464,18446744073709551615,5400000
4760922,18446744073709551615,5400000
4780835,18446744073709551615,5400000
4757189,18446744073709551615,5400000
4746916,18446744073709551615,5400000
4712079,18446744073709551615,5400000
4683207,18446744073709551615,5400000
4658041,18446744073709551615,5400000
4644154,18446744073709551615,5400000
4623743,18446744073709551615,5400000
4615120,18446744073709551615,5400000
4596507,18446744073709551615,5400000
4574236,18446744073709551615,5400000
4541418,18446744073709551615,5400000
4533952,18446744073709551615,5400000
4530876,18446744073709551615,5400000
4518950,18446744073709551615,5400000
4513741,18446744073709551615,5400000
4497788,18446744073709551615,5400000
4478558,18446744073709551615,5400000
4431195,18446744073709551615,5400000
4418761,18446744073709551615,5400000
4416047,18446744073709551615,5400000
4404038,18446744073709551615,5400000
4351039,18446744073709551615,5400000
4327169,18446744073709551615,5400000
4313572,18446744073709551615,5400000
4805846,18446744073709551615,5400000
4816444,18446744073709551615,5400000
4854243,18446744073709551615,5400000
4874325,18446744073709551615,5400000
4883622,18446744073709551615,5400000
4890093,18446744073709551615,5400000
4898199,18446744073709551615,5400000
4920967,18446744073709551615,5400000
4937610,18446744073709551615,5400000
4955296,18446744073709551615,5400000
4971168,18446744073709551615,5400000
5013757,18446744073709551615,5400000
5027014,18446744073709551615,5400000
5034459,18446744073709551615,5400000
5039082,18446744073709551615,5400000
5050722,18446744073709551615,5400000
5053691,18446744073709551615,6000000
5082103,18446744073709551615,6000000
5095579,18446744073709551615,6000000
5120912,18446744073709551615,6000000
5148461,18446744073709551615,6000000
5157794,18446744073709551615,6000000
5160121,18446744073709551615,6000000
5169598,18446744073709551615,6000000
5177627,18446744073709551615,6000000
5192598,18446744073709551615,6000000
5225786,18446744073709551615,6000000
5234694,18446744073709551615,6000000
5257396,18446744073709551615,6000000
5264882,18446744073709551615,6000000
5284858,18446744073709551615,6000000
5307962,18446744073709551615,6000000
5333404,18446744073709551615,6000000
5359809,18446744073709551615,6000000
5382182,18446744073709551615,6000000
5385716,18446744073709551615,6000000
5369486,18446744073709551615,6000000
5335670,18446744073709551615,6000000
5310981,18446744073709551615,6000000
5297440,18446744073709551615,6000000
5268764,18446744073709551615,6000000
5261469,18446744073709551615,6000000
5248719,18446744073709551615,6000000
5231418,18446744073709551615,6000000
5206151,18446744073709551615,6000000
5187175,18446744073709551615,6000000
5172421,18446744073709551615,6000000
5164085,18446744073709551615,6000000
5160015,18446744073709551615,6000000
5155512,18446744073709551615,6000000
5141989,18446744073709551615,6000000
5104873,18446744073709551615,6000000
5088677,18446744073709551615,6000000
5073754,18446744073709551615,6000000
5052019,18446744073709551615,6000000
5046660,18446744073709551615,6000000
5035736,18446744073709551615,6000000
5028603,18446744073709551615,6000000
5026339,18446744073709551615,6000000
4999201,18446744073709551615,6000000
5418629,18446744073709551615,6000000
5458290,18446744073709551615,6000000
5467046,18446744073709551615,6000000
5501015,18446744073709551615,6000000
5509961,18446744073709551615,6000000
5513464,18446744073709551615,6000000
5539451,18446744073709551615,6600000
5543531,18446744073709551615,6600000
5551208,18446744073709551615,6600000
5582877,18446744073709551615,6600000
5590474,18446744073709551615,6600000
5625599,18446744073709551615,6600000
5641271,18446744073709551615,6600000
5659043,18446744073709551615,6600000
5671652,18446744073709551615,6600000
5700871,18446744073709551615,6600000
5709963,18446744073709551615,6600000
5719673,18446744073709551615,6600000
5769516,18446744073709551615,6600000
5809559,18446744073709551615,6600000
5827369,18446744073709551615,6600000
5857524,18446744073709551615,6600000
5865528,18446744073709551615,6600000
5940521,18446744073709551615,6600000
5951686,18446744073709551615,6600000
5952975,18446744073709551615,6600000
5982170,18446744073709551615,6600000
5993809,18446744073709551615,6600000
5986753,18446744073709551615,6600000
5960816,18446744073709551615,6600000
5952390,18446744073709551615,6600000
5949311,18446744073709551615,6600000
5907782,18446744073709551615,6600000
5860370,18446744073709551615,6600000
5856324,18446744073709551615,6600000
5814365,18446744073709551615,6600000
5778405,18446744073709551615,6600000
5739640,18446744073709551615,6600000
5714342,18446744073709551615,6600000
5704679,18446744073709551615,6600000
5680344,18446744073709551615,6600000
5668450,18446744073709551615,6600000
5651815,18446744073709551615,6600000
5625711,18446744073709551615,6600000
5595002,18446744073709551615,6600000
5587385,18446744073709551615,6600000
5575357,18446744073709551615,6600000
5550530,18446744073709551615,6600000
5541283,18446744073709551615,6600000
5524311,18446744073709551615,6600000
5510304,18446744073709551615,6600000
5507758,18446744073709551615,6600000
5498716,18446744073709551615,6600000
6016262,18446744073709551615,6600000
6028753,18446744073709551615,6600000
6051331,18446744073709551615,6600000
6080670,18446744073709551615,7200000
6106012,18446744073709551615,7200000
6132878,18446744073709551615,7200000
6138283,18446744073709551615,7200000
6172012,18446744073709551615,7200000
6191238,18446744073709551615,7200000
6230419,18446744073709551615,7200000
6257300,18446744073709551615,7200000
6268858,18446744073709551615,7200000
6275303,18446744073709551615,7200000
6305119,18446744073709551615,7200000
6312975,18446744073709551615,7200000
6323103,18446744073709551615,7200000
6327432,18446744073709551615,7200000
6339190,18446744073709551615,7200000
6357525,18446744073709551615,7200000
6380348,18446744073709551615,7200000
6393734,18446744073709551615,7200000
6414866,18446744073709551615,7200000
6429869,18446744073709551615,7200000
6447785,18446744073709551615,7200000
6475296,18446744073709551615,7200000
6489650,18446744073709551615,7200000
6491176,18446744073709551615,7200000
6501589,18446744073709551615,7200000
6523183,18446744073709551615,7200000
6531140,18446744073709551615,7200000
6563715,18446744073709551615,7200000
6583459,18446744073709551615,7200000
6586480,18446744073709551615,7200000
6586458,18446744073709551615,7200000
6569196,18446744073709551615,7200000
6558247,18446744073709551615,7200000
6525009,18446744073709551615,7200000
6505423,18446744073709551615,7200000
6496287,18446744073709551615,7200000
6489727,18446744073709551615,7200000
6478733,18446744073709551615,7200000
6458874,18446744073709551615,7200000
6439658,18446744073709551615,7200000
6415096,18446744073709551615,7200000
6404536,18446744073709551615,7200000
6391077,18446744073709551615,7200000
6360664,18446744073709551615,7200000
6352212,18446744073709551615,7200000
6336238,18446744073709551615,7200000
6325745,18446744073709551615,7200000
6316697,18446744073709551615,7200000
6305396,18446744073709551615,7200000
6302843,18446744073709551615,7200000
6274372,18446744073709551615,7800000
6259076,18446744073709551615,7800000
6245295,18446744073709551615,7800000
6203690,18446744073709551615,7800000
6182221,18446744073709551615,7800000
6608272,18446744073709551615,7800000
6646331,18446744073709551615,7800000
6693779,18446744073709551615,7800000
6716351,18446744073709551615,7800000
6718066,18446744073709551615,7800000
6767506,18446744073709551615,7800000
6769587,18446744073709551615,7800000
6784443,18446744073709551615,7800000
6791365,18446744073709551615,7800000
6800995,18446744073709551615,7800000
6817665,18446744073709551615,7800000
6830860,18446744073709551615,7800000
6849695,18446744073709551615,7800000
6859489,18446744073709551615,7800000
6875988,18446744073709551615,7800000
6895768,18446744073709551615,7800000
6902589,18446744073709551615,7800000
6926755,18446744073709551615,7800000
6933488,18446744073709551615,7800000
6943155,18446744073709551615,7800000
6978799,18446744073709551615,7800000
6988910,18446744073709551615,7800000
7000499,18446744073709551615,7800000
7029623,18446744073709551615,7800000
7058503,18446744073709551615,7800000
7088201,18446744073709551615,7800000
7103592,18446744073709551615,7800000
7169846,18446744073709551615,7800000
7173465,18446744073709551615,7800000
7182894,18446744073709551615,7800000
7195392,18446744073709551615,7800000
7180296,18446744073709551615,7800000
7172656,18446744073709551615,7800000
7128729,18446744073709551615,7800000
7097350,18446744073709551615,7800000
7079854,18446744073709551615,7800000
7048572,18446744073709551615,7800000
7008575,18446744073709551615,7800000
6991444,18446744073709551615,7800000
6988305,18446744073709551615,7800000
6947628,18446744073709551615,7800000
6936358,18446744073709551615,7800000
6927521,18446744073709551615,7800000
6915366,18446744073709551615,7800000
6897100,18446744073709551615,7800000
6880364,18446744073709551615,8400000
6864411,18446744073709551615,8400000
6852154,18446744073709551615,8400000
6842537,18446744073709551615,8400000
6823107,18446744073709551615,8400000
6805260,18446744073709551615,8400000
6800375,18446744073709551615,8400000
6788768,18446744073709551615,8400000
6782123,18446744073709551615,8400000
6767623,18446744073709551615,8400000
7201469,18446744073709551615,8400000
7225953,18446744073709551615,8400000
7251972,18446744073709551615,8400000
7259579,18446744073709551615,8400000
7292318,18446744073709551615,8400000
7297501,18446744073709551615,8400000
7306418,18446744073709551615,8400000
7327549,18446744073709551615,8400000
7373884,18446744073709551615,8400000
7384185,18446744073709551615,8400000
7406511,18446744073709551615,8400000
7429092,18446744073709551615,8400000
7463995,18446744073709551615,8400000
7481702,18446744073709551615,8400000
7504372,18446744073709551615,8400000
7533445,18446744073709551615,8400000
7541380,18446744073709551615,8400000
7558381,18446744073709551615,8400000
7584438,18446744073709551615,8400000
7655912,18446744073709551615,8400000
7671303,18446744073709551615,8400000
7701418,18446744073709551615,8400000
7709075,18446744073709551615,8400000
7725560,18446744073709551615,8400000
7733259,18446744073709551615,8400000
7739551,18446744073709551615,8400000
7772628,18446744073709551615,8400000
7782691,18446744073709551615,8400000
7799688,18446744073709551615,8400000
7795328,18446744073709551615,8400000
7779860,18446744073709551615,8400000
7740481,18446744073709551615,8400000
7737383,18446744073709551615,8400000
7725989,18446744073709551615,8400000
7716390,18446744073709551615,8400000
7703135,18446744073709551615,8400000
7675549,18446744073709551615,8400000
7664195,18446744073709551615,8400000
7585649,18446744073709551615,8400000
7563072,18446744073709551615,8400000
7551111,18446744073709551615,9000000
7539143,18446744073709551615,9000000
7530720,18446744073709551615,9000000
7488211,18446744073709551615,9000000
7476220,18446744073709551615,9000000
7440454,18446744073709551615,9000000
7414339,18446744073709551615,9000000
7384515,18446744073709551615,9000000
7375153,18446744073709551615,9000000
7357913,18446744073709551615,9000000
7307696,18446744073709551615,9000000
7299533,18446744073709551615,9000000
7295906,18446744073709551615,9000000
7264393,18446744073709551615,9000000
7847191,18446744073709551615,9000000
7881086,18446744073709551615,9000000
7906507,18446744073709551615,9000000
7915791,18446744073709551615,9000000
8012259,18446744073709551615,9000000
8016895,18446744073709551615,9000000
8050652,18446744073709551615,9000000
8054850,18446744073709551615,9000000
8057862,18446744073709551615,9000000
8071526,18446744073709551615,9000000
8079799,18446744073709551615,9000000
8100378,18446744073709551615,9000000
8111594,18446744073709551615,9000000
8143651,18446744073709551615,9000000
8160795,18446744073709551615,9000000
8176846,18446744073709551615,9000000
8190086,18446744073709551615,9000000
8195267,18446744073709551615,9000000
8274766,18446744073709551615,9000000
8332942,18446744073709551615,9000000
8376283,18446744073709551615,9000000
8388895,18446744073709551615,9000000
8383143,18446744073709551615,9000000
8344191,18446744073709551615,9000000
8322649,18446744073709551615,9000000
8253546,18446744073709551615,9000000
8193571,18446744073709551615,9000000
8180979,18446744073709551615,9000000
8167913,18446744073709551615,9000000
8145935,18446744073709551615,9000000
8124444,18446744073709551615,9000000
8101050,18446744073709551615,9000000
8085927,18446744073709551615,9000000
8073112,18446744073709551615,9000000
8066509,18446744073709551615,9000000
8056244,18446744073709551615,9000000
8052699,18446744073709551615,9600000
8044569,18446744073709551615,9600000
8015592,18446744073709551615,9600000
7939216,18446744073709551615,9600000
7907306,18446744073709551615,9600000
7889122,18446744073709551615,9600000
7867722,18446744073709551615,9600000
7835677,18446744073709551615,9600000
7257368,18446744073709551615,9600000
7245959,18446744073709551615,9600000
7215866,18446744073709551615,9600000
8436709,18446744073709551615,9600000
8457823,18446744073709551615,9600000
8496283,18446744073709551615,9600000
8508768,18446744073709551615,9600000
8527360,18446744073709551615,9600000
8562550,18446744073709551615,9600000
8601703,18446744073709551615,9600000
8613651,18446744073709551615,9600000
8624653,18446744073709551615,9600000
8632847,18446744073709551615,9600000
8638528,18446744073709551615,9600000
8654387,18446744073709551615,9600000
8664519,18446744073709551615,9600000
8679825,18446744073709551615,9600000
8695805,18446744073709551615,9600000
8743423,18446744073709551615,9600000
8769521,18446744073709551615,9600000
8781209,18446744073709551615,9600000
8805692,18446744073709551615,9600000
8811284,18446744073709551615,9600000
8817600,18446744073709551615,9600000
8844758,18446744073709551615,9600000
8871577,18446744073709551615,9600000
8884844,18446744073709551615,9600000
8959462,18446744073709551615,9600000
8980822,18446744073709551615,9600000
8998727,18446744073709551615,9600000
8974144,18446744073709551615,9600000
8915546,18446744073709551615,9600000
8872044,18446744073709551615,9600000
8867638,18446744073709551615,9600000
8837595,18446744073709551615,9600000
8817472,18446744073709551615,9600000
8806193,18446744073709551615,9600000
8805430,18446744073709551615,9600000
8773353,18446744073709551615,9600000
8759639,18446744073709551615,9600000
8700265,18446744073709551615,9600000
8683163,18446744073709551615,9600000
8667744,18446744073709551615,10200000
8656873,18446744073709551615,10200000
8642464,18446744073709551615,10200000
8638395,18446744073709551615,10200000
8630768,18446744073709551615,10200000
8618967,18446744073709551615,10200000
8605884,18446744073709551615,10200000
8583651,18446744073709551615,10200000
8536349,18446744073709551615,10200000
8510696,18446744073709551615,10200000
8499563,18446744073709551615,10200000
8483892,18446744073709551615,10200000
9011573,18446744073709551615,10200000
9019860,18446744073709551615,10200000
9071910,18446744073709551615,10200000
9082476,18446744073709551615,10200000
9085446,18446744073709551615,10200000
9104682,18446744073709551615,10200000
9112180,18446744073709551615,10200000
9131569,18446744073709551615,10200000
9167939,18446744073709551615,10200000
9184158,18446744073709551615,10200000
9192828,18446744073709551615,10200000
9220806,18446744073709551615,10200000
9232153,18446744073709551615,10200000
9272424,18446744073709551615,10200000
9327475,18446744073709551615,10200000
9346926,18446744073709551615,10200000
9378270,18446744073709551615,10200000
9400068,18446744073709551615,10200000
9447553,18446744073709551615,10200000
9462275,18446744073709551615,10200000
9472597,18446744073709551615,10200000
9503168,18446744073709551615,10200000
9515687,18446744073709551615,10200000
9537040,18446744073709551615,10200000
9547044,18446744073709551615,10200000
9555161,18446744073709551615,10200000
9560912,18446744073709551615,10200000
9581839,18446744073709551615,10200000
9587088,18446744073709551615,10200000
9562474,18446744073709551615,10200000
9559934,18446744073709551615,10200000
9554746,18446744073709551615,10200000
9539565,18446744073709551615,10200000
9528707,18446744073709551615,10200000
9510016,18446744073709551615,10200000
9502094,18446744073709551615,10200000
9465881,18446744073709551615,10200000
9454140,18446744073709551615,10200000
9400270,18446744073709551615,10800000
9387831,18446744073709551615,10800000
9349775,18446744073709551615,10800000
9337877,18446744073709551615,10800000
9322884,18446744073709551615,10800000
9256155,18446744073709551615,10800000
9224470,18446744073709551615,10800000
9196878,18446744073709551615,10800000
9186922,18446744073709551615,10800000
9173685,18446744073709551615,10800000
9142957,18446744073709551615,10800000
9114924,18446744073709551615,10800000
9111505,18446744073709551615,10800000
9088504,18446744073709551615,10800000
9085305,18446744073709551615,10800000
9620228,18446744073709551615,10800000
9640906,18446744073709551615,10800000
9643171,18446744073709551615,10800000
9656870,18446744073709551615,10800000
9694649,18446744073709551615,10800000
9719481,18446744073709551615,10800000
9727748,18446744073709551615,10800000
9747137,18446744073709551615,10800000
9787014,18446744073709551615,10800000
9796251,18446744073709551615,10800000
9807956,18446744073709551615,10800000
9815216,18446744073709551615,10800000
9829237,18446744073709551615,10800000
9830172,18446744073709551615,10800000
9867192,18446744073709551615,10800000
9890172,18446744073709551615,10800000
